Epoch,Train Loss,Train CE Source Loss,Train CE Target Loss,Train Source Acc,Train Target Acc,Val CE Source Loss,Val CE Target Loss,Val Source Acc,Val Target Acc,Train Time (sec),Val Time (sec),Epoch Time (sec)
1,0.747708247718642,0.6634724138993339,0.861560775399032,0.7625553914327917,0.6797759724273756,0.5242810193728907,0.8420010138667043,0.83214373615555,0.7423086389367463,110.09597420692444,29.15862250328064,139.2560179233551
2,0.5602569285576594,0.4982565189159192,0.7687829228999402,0.8314254062038404,0.7272895125553914,0.5346947525658398,0.7216770186847928,0.815653458035934,0.7669209943391583,93.65651750564575,10.277005672454834,103.93494772911072
3,0.5090019706726544,0.4487988250939967,0.7495563671484421,0.852904972919744,0.7466765140324964,0.4560697861941847,0.600067860045047,0.8476495200590697,0.7851341373369431,87.97077918052673,10.971807479858398,98.94397616386414
4,0.4577072535695142,0.39831700256339203,0.7007411012562668,0.8652141802067946,0.7650172328902018,0.37529025940715516,0.839636297508205,0.8761998523258676,0.7555993108540487,85.35040640830994,10.708744287490845,96.0604784488678
5,0.41814736250819157,0.3601465965655565,0.6653367153151994,0.8805391432791728,0.7828655834564254,0.37892601801320425,0.693432693539539,0.8784149643120847,0.7907949790794979,87.23862051963806,11.017830610275269,98.25777983665466
6,0.39987104277138874,0.34157427803510987,0.6446222460868616,0.884970457902511,0.7902511078286558,0.41390068229418975,0.7431618556317924,0.8572483386660104,0.7551070637460005,87.17821788787842,10.922731637954712,98.10227346420288
7,0.36278087323314157,0.30607274835741266,0.6195820643654133,0.9008493353028065,0.8034835056622354,0.35258501204780074,0.6639443116325362,0.8840758060546394,0.8087619985232587,87.5833101272583,10.290032625198364,97.8747410774231
8,0.33386284014616385,0.28036370881521777,0.5677867977490629,0.9082348596750369,0.823301329394387,0.3188678247791307,0.6677978866475279,0.8941668717696284,0.8309131183854295,86.71771597862244,10.425512790679932,97.1448245048523
9,0.3158639657899466,0.26092838709105537,0.5579240588441029,0.9171590349581487,0.8286558345642541,0.35452846302911034,0.47143590767894683,0.8784149643120847,0.8395274427762737,86.44294905662537,10.722318887710571,97.17269515991211
10,0.3061308393127398,0.2522236994412191,0.5592387492641447,0.9185130477597243,0.8343180699162974,0.3545567751546931,0.6249468481778335,0.8875215358109771,0.8168840758060546,87.85603857040405,10.246762752532959,98.10450553894043
11,0.28274124113871274,0.23091259160721495,0.520141890194544,0.9262678483505662,0.8476120137863121,0.33504861745815573,0.5423123778423711,0.8909672655673148,0.8474033965050455,86.7513074874878,10.725353002548218,97.47808051109314
12,0.2598455379318569,0.2082000203845185,0.5249623032126269,0.934945839487937,0.8511816838995568,0.35380957734253266,0.6641566505902746,0.8838296825006153,0.8439576667487079,86.87846231460571,10.497731447219849,97.37733292579651
13,0.25316036291923033,0.20045451081441812,0.546356423852891,0.9383308714918759,0.8492122107336287,0.3359869627083519,0.55417899753318,0.899581589958159,0.8560177208958898,88.25410270690918,9.589828968048096,97.84518957138062
14,0.2376486296168928,0.18582462120282128,0.5187688621466292,0.9431314623338257,0.8603520433284096,0.3075097118388131,0.6250228651515257,0.9010583312823037,0.8491262613832143,85.95950102806091,10.702607154846191,96.66337299346924
15,0.2265640902715854,0.17291153986089514,0.4986306866076062,0.9477474150664698,0.869153126538651,0.333301693472462,0.43201963212904954,0.9010583312823037,0.8806300762983017,89.86639261245728,9.998379468917847,99.86599564552307
16,0.20873565152324167,0.1587113724138307,0.4708058803921436,0.9527326440177253,0.8770925652387986,0.362397808168077,0.4557633641286639,0.8909672655673148,0.8698006399212405,86.60287714004517,10.582129716873169,97.18657207489014
17,0.2010811828645446,0.14759013043732142,0.46967375266733924,0.9568562284588873,0.8816469719350074,0.3008058135318193,0.5003568425704892,0.9069652965788826,0.8752153581097711,88.2618157863617,10.202236890792847,98.46538543701172
18,0.19031068546938695,0.1426773236588502,0.44911500551852024,0.9582717872968981,0.8878015755785328,0.34770962897410335,0.4106217402081873,0.895643613093773,0.8921978833374354,86.40486788749695,10.637264013290405,97.04346942901611
19,0.18647291847692224,0.13919277061446436,0.46190192575732925,0.9589487936976858,0.8860167405219104,0.3747708184391062,0.4805039201878926,0.895397489539749,0.8840758060546394,88.26648950576782,10.454004049301147,98.72174024581909
